id,text
55.jpg,Invoice
55.jpg,Number:
55.jpg,1234
55.jpg,Cent
55.jpg,Reference
55.jpg,To
55.jpg,Purchase
55.jpg,Order
55.jpg,customer
55.jpg,Company
55.jpg,DUE
55.jpg,DATE:
55.jpg,1802021
55.jpg,customer
55.jpg,Name
55.jpg,(Cy.
55.jpg,Poste
55.jpg,‘Additional
55.jpg,information
55.jpg,ad
55.jpg,any
55.jpg,acinal
55.jpg,nstucters
55.jpg,res
55.jpg,nee
55.jpg,Description
55.jpg,VAT
55.jpg,VAT
55.jpg,Total
55.jpg,rs)
55.jpg,2%
55.jpg,£6000
55.jpg,£30000
55.jpg,Exampe
55.jpg,wort
55.jpg,woh
55.jpg,ao
55.jpg,21000
55.jpg,‘sub
55.jpg,Total
55.jpg,€125000
55.jpg,TotalvaT
55.jpg, €
55.jpg,27000
55.jpg,Total
55.jpg,amount
55.jpg,due
55.jpg,€
55.jpg,1
55.jpg,"620,00"
55.jpg,ages
55.jpg,ues
55.jpg,toma
55.jpg,Paper
55.jpg,te
55.jpg,Sea
55.jpg,one
55.jpg,Baca
55.jpg,PC
55.jpg,ty
55.jpg,38
58.jpg, 
58.jpg,INVOICE
58.jpg, 
58.jpg, 
58.jpg,April
58.jpg,Test
58.jpg,Company
58.jpg,invoice
58.jpg,#:
58.jpg,000
58.jpg,CO
58.jpg,#0202
58.jpg,invoice
58.jpg,Date:
58.jpg,1172012
58.jpg,‘Prone:
58.jpg,(303)
58.jpg,555.991
58.jpg,Poe
58.jpg,Fax
58.jpg,G03)
58.jpg,111-5555
58.jpg,‘swesaorest
58.jpg,com
58.jpg,Sam
58.jpg,Pe
58.jpg,123
58.jpg,Any
58.jpg,St
58.jpg,CO
58.jpg,#0202
58.jpg,"com,"
58.jpg,em
58.jpg,Description
58.jpg,Oty
58.jpg,Price
58.jpg,Amount
58.jpg,Giant
58.jpg,Green
58.jpg,Toe
58.jpg,Geven
58.jpg,Widget
58.jpg,There
58.jpg,1.00
58.jpg,$0000
58.jpg,«$0000
58.jpg,Brown
58.jpg,Saggy
58.jpg,Astancan
58.jpg,widget
58.jpg,1000
58.jpg,S200
58.jpg,7
58.jpg,State
58.jpg,Tax
58.jpg,(4.00%):
58.jpg,31328
58.jpg,‘otal
58.jpg,Due:
58.jpg,pen
58.jpg,‘A
58.jpg,10.00%
58.jpg,late
58.jpg,fe
58.jpg,wil
58.jpg,be
58.jpg,assessed
58.jpg,if
58.jpg,ths
58.jpg,invoice
58.jpg,not
58.jpg,paid
58.jpg,in
58.jpg,ful
58.jpg,by
58.jpg,‘Save
58.jpg,10.0%
58.jpg,($3453)
58.jpg,pay
58.jpg,your
58.jpg,invoice
58.jpg,by
58.jpg,122012
58.jpg,‘Thans
58.jpg,you
58.jpg,for
58.jpg,your
58.jpg,business
58.jpg,and
58.jpg,have
58.jpg,a
58.jpg,great
58.jpg,day!
60.jpg,Inc
60.jpg,0
60.jpg,toe
60.jpg,ares
60.jpg,Some
60.jpg,Mone
60.jpg,nos
60.jpg,Modern
60.jpg,"Heating,"
60.jpg,Cooling
60.jpg,&
60.jpg,Plumbing
60.jpg,LLC
60.jpg,er
60.jpg,BaTo
60.jpg,tre
60.jpg,oto
60.jpg,WN
60.jpg,1
60.jpg,War
60.jpg,sda
60.jpg,cee
60.jpg,Danes
60.jpg,1
60.jpg,_and
60.jpg,found
60.jpg,biower
60.jpg,motor
60.jpg,shorted
60.jpg,10
60.jpg,Bower
60.jpg,bad
60.jpg,=~
60.jpg,2
60.jpg,ta
60.jpg,so
60.jpg,2
60.jpg,er
60.jpg,1
60.jpg,sso
60.jpg,$1485.00
60.jpg,Tal
60.jpg,Balance
60.jpg,Due
60.jpg,"$1,468.00"
60.jpg,coe
64.jpg, 
64.jpg, 
64.jpg, 
64.jpg,RR
64.jpg,Green
64.jpg,Acres
64.jpg,7
64.jpg,we
64.jpg, 
64.jpg, 
64.jpg,Eaenton
64.jpg,AB
64.jpg, 
64.jpg, 
64.jpg,For
64.jpg, 
64.jpg,Ns:
64.jpg,Description
64.jpg,of
64.jpg,services
64.jpg,rendered
64.jpg, 
64.jpg,oe
64.jpg,—
64.jpg,a
64.jpg,sitio!
64.jpg,16500
64.jpg, 
64.jpg,(160%)
64.jpg,2475
64.jpg, 
64.jpg, 
64.jpg, 
64.jpg, 
64.jpg, 
69.jpg, 
69.jpg,Corporate
69.jpg,Letterhead
69.jpg,Block
69.jpg, 
69.jpg, 
69.jpg, 
69.jpg, 
69.jpg, 
69.jpg, 
69.jpg, 
69.jpg, 
69.jpg, 
69.jpg,5000
69.jpg,del
69.jpg,Drive
69.jpg,Site
69.jpg,2500
69.jpg,"‘AnypldTows,"
69.jpg,"NY,"
69.jpg,"12800,"
69.jpg,USA
69.jpg,|
69.jpg,com
69.jpg,914)
69.jpg,9954550
69.jpg,|
69.jpg,INVOICE
69.jpg,INVOICE
69.jpg,NO:
69.jpg,20xx354
69.jpg,TE:
69.jpg,1igonox%
69.jpg,TO:
69.jpg,FROM:
69.jpg,‘Aste:
69.jpg,Energy
69.jpg,Systens
69.jpg,Robert
69.jpg,Cesterser
69.jpg,Ass
69.jpg,Rye
69.jpg,cnt)
69.jpg,St
69.jpg,Laurent.
69.jpg,GO
69.jpg,4S
69.jpg,141
69.jpg,DESCRIPTION
69.jpg,cost:
69.jpg,Conic
69.jpg,ofa
69.jpg,Stalecic
69.jpg,Phuning
69.jpg,Review
69.jpg,and
69.jpg,of
69.jpg,aComponte
69.jpg,Business
69.jpg,Plan
69.jpg,fir
69.jpg,Aster
69.jpg,Energy
69.jpg,Syst
69.jpg,to
69.jpg,cover
69.jpg,the
69.jpg,period
69.jpg,to
69.jpg,203
69.jpg,as
69.jpg,‘permenorandam
69.jpg,of
69.jpg,dated
69.jpg,2X.
69.jpg,Itemized
69.jpg,cots
69.jpg,a8
69.jpg,fellows
69.jpg,"1,000"
69.jpg,1.
69.jpg,Project
69.jpg,"sutistion,"
69.jpg,reseach
69.jpg,and
69.jpg,37000
69.jpg,2.
69.jpg,Meotmgy
69.jpg,and
69.jpg,prepstation
69.jpg,of
69.jpg,for
69.jpg,Stratecic
69.jpg,Session
69.jpg,220009
69.jpg,3.
69.jpg,f2-Day
69.jpg,Strategic
69.jpg,Plaming
69.jpg,Sesion
69.jpg,4.
69.jpg,Drafting
69.jpg,of
69.jpg,Business
69.jpg,Plan
69.jpg,formanagamant
69.jpg,review
69.jpg,140000
69.jpg,5.
69.jpg,Reviving
69.jpg,and
69.jpg,finalizing
69.jpg,report
69.jpg,as
69.jpg,per
69.jpg,mamagement
69.jpg,comments
69.jpg,110000
69.jpg,6.
69.jpg,presatation
69.jpg,ad
69.jpg,of
69.jpg,ial
69.jpg,mpost
69.jpg,20012
69.jpg,7.
69.jpg,Traveland
69.jpg,acsommodation
69.jpg,expenses
69.jpg,(as
69.jpg,per
69.jpg,attached
69.jpg,receipts)
69.jpg,1.53300
69.jpg,8.
69.jpg,Services
69.jpg,Tax
69.jpg,at
69.jpg,9%
69.jpg,"1,757.48"
69.jpg,9
69.jpg,Pry
69.jpg,Tart
69.jpg,75%
69.jpg,TOTAL:
69.jpg,"$25,190.60"
69.jpg,TERMS:
69.jpg,Paymat
69.jpg,in
69.jpg,fll
69.jpg,due
69.jpg,within
69.jpg,30
69.jpg,days
69.jpg,of
69.jpg,awoice
69.jpg,"date,"
69.jpg,Interest
69.jpg,chuge
69.jpg,a
69.jpg,1.25%
69.jpg,par
69.jpg,day.
69.jpg,SIGNATURI
69.jpg, 
69.jpg, 
69.jpg, 
69.jpg, 
69.jpg, 
71.jpg, 
71.jpg,woo35
71.jpg,Invoice
71.jpg,for
71.jpg,order
71.jpg,2339
71.jpg,(Order
71.jpg,Date:
71.jpg,2019-03-26
71.jpg,Billing
71.jpg,Address
71.jpg,Shipping
71.jpg,Shipping
71.jpg,Address
71.jpg,Method
71.jpg,Ua
71.jpg,0000
71.jpg,vest
71.jpg,te
71.jpg,rue
71.jpg,rate
71.jpg,Va
71.jpg,"00000,"
71.jpg,ee
71.jpg,Payment
71.jpg,method:
71.jpg,Direct
71.jpg,tank
71.jpg,Customer
71.jpg,Details
71.jpg, 
73.jpg,QO
73.jpg,Magento”
73.jpg, 
73.jpg, 
73.jpg,INVOICE
73.jpg,#INVI00200
73.jpg, 
73.jpg, 
73.jpg,  
73.jpg, 
74.jpg,@
74.jpg,Matt
74.jpg,Olpinski
74.jpg,‘Amount
74.jpg,Due
77.jpg,+
77.jpg,Supplier
77.jpg,Company
77.jpg,Name
77.jpg,Invoice
77.jpg,‘Super
77.jpg,Steet
77.jpg,aasress
77.jpg, 
77.jpg, 
77.jpg, 
77.jpg, 
77.jpg, 
77.jpg, 
77.jpg, 
77.jpg, 
77.jpg, 
77.jpg, 
77.jpg, 
77.jpg, 
77.jpg, 
77.jpg, 
77.jpg, 
77.jpg, 
77.jpg,ay
77.jpg,Sata
77.jpg,(Example
77.jpg,Only)
77.jpg,Fax
77.jpg,00
77.jpg,"000.0000,"
77.jpg,no:
77.jpg,123456
77.jpg,‘DATE:
77.jpg,May
77.jpg,"10,"
77.jpg,2008
77.jpg,Ship
77.jpg,To:
77.jpg,Bil
77.jpg,To:
77.jpg,©
77.jpg,intel
77.jpg,Corporation
77.jpg,©
77.jpg,sett
77.jpg,Corporation
77.jpg,Santa
77.jpg,a
77.jpg,"Fatebor,"
77.jpg,OR
77.jpg,9720-1000
77.jpg,SALESPERSON
77.jpg,|
77.jpg,PO.
77.jpg,NOWEER
77.jpg,|
77.jpg,UATE
77.jpg,SHPPED
77.jpg,[SHIPPED
77.jpg,VA
77.jpg,|
77.jpg,FOE
77.jpg,FONT
77.jpg,|
77.jpg,TERNS
77.jpg,Ours
77.jpg,BAIS
77.jpg,"Days,"
77.jpg,Net
77.jpg,5
77.jpg,[O
77.jpg,LINE
77.jpg,RELEASEIDELIVERY
77.jpg,DESCRIPTION
77.jpg,INTEL
77.jpg,PIN
77.jpg,|
77.jpg,UNTTPRICE
77.jpg,[AMOUNT
77.jpg,oor
77.jpg,Labor
77.jpg,Paint
77.jpg,the
77.jpg,risers
77.jpg,end
77.jpg,stingers
77.jpg,|
77.jpg,7000.00
77.jpg,onl
77.jpg,ve
77.jpg,in
77.jpg,RNB
77.jpg,wth
77.jpg,ake
77.jpg,match
77.jpg,alr
77.jpg,ox
77.jpg,Pat
77.jpg,sso00
77.jpg,|
77.jpg,180000
77.jpg,‘susToTaL|
77.jpg,650000
77.jpg,12975
77.jpg,©
77.jpg,suppric
77.jpg,&
77.jpg,oo
77.jpg,roratove|
77.jpg,962375
77.jpg, 
77.jpg, 
77.jpg, 
77.jpg,Tips
77.jpg,to
77.jpg,Remember
77.jpg,When
77.jpg,Invoicing
77.jpg,Intl
77.jpg,eres
77.jpg,must
77.jpg,he
77.jpg,sume
77.jpg,reread
77.jpg,on
77.jpg,na
77.jpg,"Or,"
77.jpg,there
77.jpg,has
77.jpg,buena
77.jpg,henge
77.jpg,©
77.jpg,neice
77.jpg,Telnaes
77.jpg,must
77.jpg,be
77.jpg,Lue
77.jpg,rate
77.jpg,an
77.jpg,8
77.jpg,eh
77.jpg,spe
77.jpg,oie
77.jpg,one
77.jpg,©
77.jpg,es
77.jpg,ne
77.jpg,sae
77.jpg,Sp
77.jpg,"To"""
77.jpg,ass
77.jpg,one
77.jpg,cee
77.jpg,©
77.jpg,sana
77.jpg,Bi
77.jpg,Ts
77.jpg,aere
77.jpg,sown
77.jpg,on
77.jpg,be
77.jpg,Cry.
77.jpg,Note:
77.jpg,mio
77.jpg,Dic
77.jpg,"adresses,"
77.jpg,Passe
77.jpg,‘Raabe
77.jpg,mea
77.jpg,Sr
77.jpg,>
77.jpg,mates
77.jpg,he
77.jpg,Oro
77.jpg,prac
77.jpg,ewes
77.jpg,©
77.jpg,he
77.jpg,Pons
77.jpg,Over
77.jpg,nner
77.jpg,anima
77.jpg,Pusnase
77.jpg,cer
77.jpg,alse.
77.jpg,Puente
77.jpg,oer
77.jpg,©
77.jpg,masini
77.jpg,chro
77.jpg,eng
77.jpg,or
77.jpg,neve
77.jpg,na
77.jpg,urs
77.jpg,floes
77.jpg,ny
77.jpg,mens
77.jpg,a
77.jpg, 
77.jpg,ine
77.jpg,tres
77.jpg,"i"""
77.jpg,hein
77.jpg,ae
77.jpg,be
77.jpg,nvoced
77.jpg,an
77.jpg,italy
77.jpg,Tmt
77.jpg,ox
77.jpg,Prasat
77.jpg,and
77.jpg,ects
77.jpg,nel
77.jpg,wi
77.jpg,when
77.jpg,the
77.jpg,Purchase
77.jpg,rer
77.jpg,ny
77.jpg, 
81.jpg,‘©
81.jpg,Supplier
81.jpg,Company
81.jpg,Name
81.jpg,Supt:
81.jpg, 
81.jpg, 
81.jpg,Invoice
81.jpg, 
81.jpg, 
81.jpg, 
81.jpg, 
81.jpg, 
81.jpg, 
81.jpg, 
81.jpg, 
81.jpg, 
81.jpg, 
81.jpg, 
81.jpg, 
81.jpg, 
81.jpg, 
81.jpg, 
81.jpg,ses
81.jpg,ene
81.jpg,te
81.jpg,ocal
81.jpg,ver
81.jpg,oo)
81.jpg,invoice
81.jpg,no:
81.jpg,123456
81.jpg,EN
81.jpg,snow:
81.jpg,©
81.jpg,SRS
81.jpg,lan
81.jpg,Supine
81.jpg,ne
81.jpg,ent
81.jpg,SALESPERSON
81.jpg,[FO
81.jpg,HOSER
81.jpg,AE
81.jpg,[FOE
81.jpg,FORT]
81.jpg,Oreos
81.jpg,Ours
81.jpg,nes
81.jpg,CNTY
81.jpg,JO
81.jpg,EL
81.jpg,pw
81.jpg,|
81.jpg,—ONTPRCE
81.jpg,|
81.jpg,—
81.jpg,OORT
81.jpg,En
81.jpg,Tab
81.jpg,Patn
81.jpg,eas
81.jpg,|
81.jpg,—
81.jpg,|]
81.jpg,—rmooni
81.jpg,stay
81.jpg,0
81.jpg,partonic
81.jpg,br
81.jpg,oa
81.jpg,ae
81.jpg,Po
81.jpg,|
81.jpg,ssmoow:
81.jpg,suomi]
81.jpg,—
81.jpg,000
81.jpg, 
81.jpg,Important
81.jpg,Tips
81.jpg,to
81.jpg,Remember
81.jpg,When
81.jpg,voicing
81.jpg,Intl
81.jpg,©
81.jpg,nave
81.jpg,anentance
81.jpg,aes
81.jpg,muse
81.jpg,he
81.jpg,ane
81.jpg,sleet
81.jpg,ete
81.jpg,Puchase
81.jpg,Oe
81.jpg,ete
81.jpg,as
81.jpg,ena
81.jpg,cbc
81.jpg,pea
81.jpg,pees
81.jpg,oor
81.jpg,©
81.jpg,ccs
81.jpg,mus
81.jpg,bene
81.jpg,ptr
81.jpg,nen
81.jpg,ft
81.jpg,a
81.jpg,ed
81.jpg,gn
81.jpg,©
81.jpg,snp
81.jpg,Tasers
81.jpg,the
81.jpg,Oe
81.jpg,©
81.jpg,te
81.jpg,coe
81.jpg,2H
81.jpg,1
81.jpg,hae
81.jpg,ne
81.jpg,ote
81.jpg,Purchase
81.jpg,Oke
81.jpg,   
81.jpg, 
81.jpg,ec
81.jpg,el
81.jpg,Pachse
81.jpg,Ore
81.jpg,laencedon
81.jpg,the
81.jpg,Puchare
81.jpg,Oe
81.jpg,lug
81.jpg,"alms,"
81.jpg,(poe
81.jpg,ex
81.jpg,me
81.jpg,eng
81.jpg,wince
81.jpg,sme
81.jpg,sone
81.jpg,toned
81.jpg,oy
81.jpg,hovers
81.jpg,ee?
81.jpg,Wnts
81.jpg,sare
81.jpg,miner
81.jpg,uch
81.jpg,abe
81.jpg,send
81.jpg,on
81.jpg,soe
81.jpg,©
81.jpg,toe
81.jpg,ode
81.jpg,meee
81.jpg,sheng
81.jpg,eme
81.jpg,ss
81.jpg,Peps
81.jpg,the
81.jpg,eg
81.jpg,charges
81.jpg,wee
81.jpg,be
81.jpg,ws
81.jpg,pay
81.jpg,Sue
81.jpg,may
81.jpg,eek
81.jpg,Cag
81.jpg,tee
81.jpg,en
81.jpg,eee
81.jpg,ne
81.jpg,NOT
81.jpg,tbe
81.jpg,sede
81.jpg,ont
81.jpg,eet.
84.jpg,»fleetwise
84.jpg, 
84.jpg,TAX
84.jpg,INVOICE
84.jpg,retort
84.jpg,—
84.jpg,Canty
84.jpg,tre
84.jpg,Amit
84.jpg,io
84.jpg,ass
84.jpg,rome
84.jpg,moter
84.jpg,ste
84.jpg,ret
84.jpg,ic
84.jpg,vee
84.jpg,+
84.jpg,by
89.jpg,CONTOSO
89.jpg,LTD.
89.jpg,INVOICE
89.jpg,anata
89.jpg,Invorce
89.jpg,ates
89.jpg,SERVICE
89.jpg,PERIOD:
89.jpg,1/14/2019
89.jpg,~
89.jpg,1/14/2023
89.jpg, 
89.jpg, 
89.jpg, 
89.jpg, 
89.jpg, 
89.jpg, 
89.jpg, 
89.jpg, 
89.jpg, 
89.jpg, 
89.jpg, 
89.jpg, 
89.jpg, 
89.jpg, 
89.jpg,2a
89.jpg,ust
89.jpg,Lashes.
89.jpg,123
89.jpg,Service
89.jpg,SALESRSON
89.jpg,|
89.jpg,|
89.jpg,SHIPPED
89.jpg,Via
89.jpg,[
89.jpg,FO
89.jpg,PONT]
89.jpg,TERMS
89.jpg,DATE
89.jpg,TeMcoOE
89.jpg,Demnpnow
89.jpg,aN]
89.jpg,um
89.jpg,|
89.jpg,eRCe
89.jpg,|
89.jpg,Tak
89.jpg,AMOUNT
89.jpg,|
89.jpg,Seven
89.jpg,2
89.jpg,|
89.jpg,hos
89.jpg,10%
89.jpg,sence
89.jpg,Shun
89.jpg,|
89.jpg,Document
89.jpg,Fee
89.jpg,z
89.jpg,Ty
89.jpg,ea
89.jpg,e780
89.jpg,Fre
89.jpg,To
89.jpg,[pases
89.jpg,eT
89.jpg,$160.09
89.jpg,snes
89.jpg,"tora,"
89.jpg,tinea
89.jpg,awauni
89.jpg,pu
89.jpg,"$810.09,"
89.jpg, 
90.jpg, 
90.jpg, 
90.jpg, 
90.jpg, 
90.jpg,‘VENDOR
90.jpg,Paragon
90.jpg,See!
90.jpg,Finley
90.jpg,Perry
90.jpg,774
90.jpg,Moulton
90.jpg,Road
90.jpg,Gwaenysgor
90.jpg,United
90.jpg,Kingdom
90.jpg,BILLED
90.jpg,TO
90.jpg,‘Stel
90.jpg,Bese
90.jpg,Productions
90.jpg,Lid
90.jpg,200
90.jpg,Katimavik
90.jpg,"Road,"
90.jpg,Suite
90.jpg,201
90.jpg,Ono
90.jpg,Ka
90.jpg,Canada
90.jpg,Invoice
90.jpg,Record
90.jpg,Invoice
90.jpg,Number:
90.jpg,10401241
90.jpg,Invoiee
90.jpg,Date:
90.jpg,October
90.jpg,"8,"
90.jpg,2018
90.jpg,(Created
90.jpg,By:
90.jpg,Douglas
90.jpg,Falcon
90.jpg,Duc
90.jpg,Date:
90.jpg,November
90.jpg,"82018,"
90.jpg,"P.O,"
90.jpg,Number:
90.jpg,PO-SteeiBearL
90.jpg,4.00135
90.jpg, 
90.jpg,Invoice
90.jpg,Status:
90.jpg,Approved
90.jpg,for
90.jpg,Payment
90.jpg, 
90.jpg, 
90.jpg, 
90.jpg, 
90.jpg, 
90.jpg, 
90.jpg, 
90.jpg, 
90.jpg, 
90.jpg, 
90.jpg, 
90.jpg, 
90.jpg, 
90.jpg, 
90.jpg,Payment
90.jpg,Terms:
90.jpg,Neto
90.jpg,Invoice
90.jpg,Notes:
90.jpg,Payment
90.jpg,due
90.jpg,30
90.jpg,days
90.jpg,fom
90.jpg,date
90.jpg,"issued,"
90.jpg,Wa]
90.jpg,Ow
90.jpg,|
90.jpg,[Suber
90.jpg,5
90.jpg,sae]
90.jpg,om
90.jpg,Torn
90.jpg,EAD
90.jpg, 
90.jpg, 
97.jpg,CLicedhoices
97.jpg,Invoice
97.jpg,i
97.jpg,=
97.jpg,on)
97.jpg,a
97.jpg,tte
97.jpg,coe
97.jpg,omnia
97.jpg,=
97.jpg,a
97.jpg,te
97.jpg,ample
97.jpg,Cent
97.jpg,Business
97.jpg,123
97.jpg,sth
97.jpg,ic
97.jpg,"3000,"
97.jpg,vary
97.jpg,SubTotal
